fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
13/05/2013;206,1644;0,01;0,22;1,9;0,96
14/05/2013;206,1788;0,01;0,22;1,9;0,97
15/05/2013;206,1932;0,01;0,21;1,91;0,98
16/05/2013;206,2098;0,01;0,21;1,91;0,98
17/05/2013;206,2264;0,01;0,21;1,91;0,99
18/05/2013;206,243;0,01;0,21;1,92;1
19/05/2013;206,2596;0,01;0,21;1,92;1,01
20/05/2013;206,2763;0,01;0,22;1,92;1,02
21/05/2013;206,2929;0,01;0,22;1,93;1,02
22/05/2013;206,3095;0,01;0,22;1,93;1,03
23/05/2013;206,3261;0,01;0,22;1,93;1,04
24/05/2013;206,3427;0,01;0,22;1,94;1,05
25/05/2013;206,3593;0,01;0,22;1,94;1,06
26/05/2013;206,376;0,01;0,22;1,94;1,06
27/05/2013;206,3926;0,01;0,22;1,95;1,07
28/05/2013;206,4092;0,01;0,22;1,95;1,08
29/05/2013;206,4258;0,01;0,22;1,96;1,09
30/05/2013;206,4425;0,01;0,23;1,96;1,1
31/05/2013;206,4591;0,01;0,23;1,96;1,11
1/06/2013;206,4757;0,01;0,24;1,97;1,11
2/06/2013;206,4924;0,01;0,24;1,97;1,12
3/06/2013;206,509;0,01;0,24;1,97;1,13
4/06/2013;206,5256;0,01;0,24;1,98;1,14
5/06/2013;206,5423;0,01;0,24;1,98;1,15
6/06/2013;206,5589;0,01;0,24;1,98;1,15
7/06/2013;206,5755;0,01;0,24;1,99;1,16
8/06/2013;206,5922;0,01;0,24;1,99;1,17
9/06/2013;206,6088;0,01;0,24;2;1,18
10/06/2013;206,6255;0,01;0,24;2;1,19
11/06/2013;206,6421;0,01;0,25;2;1,2
12/06/2013;206,6587;0,01;0,25;2,01;1,2
13/06/2013;206,6754;0,01;0,25;2,01;1,21
14/06/2013;206,692;0,01;0,25;2,01;1,22
15/06/2013;206,7087;0,01;0,25;2,02;1,23
16/06/2013;206,728;0,01;0,25;2,02;1,24
17/06/2013;206,7472;0,01;0,25;2,02;1,25
18/06/2013;206,7665;0,01;0,25;2,01;1,26
19/06/2013;206,7858;0,01;0,26;2,01;1,27
20/06/2013;206,8051;0,01;0,26;2,01;1,27
21/06/2013;206,8243;0,01;0,26;2,01;1,28
22/06/2013;206,8436;0,01;0,26;2,01;1,29
23/06/2013;206,8629;0,01;0,26;2,01;1,3
24/06/2013;206,8822;0,01;0,26;2,01;1,31
25/06/2013;206,9014;0,01;0,26;2,01;1,32
26/06/2013;206,9207;0,01;0,26;2,01;1,33
27/06/2013;206,94;0,01;0,27;2,01;1,34
28/06/2013;206,9593;0,01;0,27;2,01;1,35
29/06/2013;206,9786;0,01;0,27;2,01;1,36
30/06/2013;206,9979;0,01;0,27;2,01;1,37
1/07/2013;207,0172;0,01;0,26;2,01;1,38
2/07/2013;207,0365;0,01;0,26;2,01;1,39
3/07/2013;207,0558;0,01;0,26;2;1,4
4/07/2013;207,0751;0,01;0,27;2;1,41
5/07/2013;207,0944;0,01;0,27;2;1,42
6/07/2013;207,1137;0,01;0,27;2;1,43
7/07/2013;207,133;0,01;0,27;2;1,44
8/07/2013;207,1523;0,01;0,27;2;1,44
9/07/2013;207,1716;0,01;0,27;2;1,45
10/07/2013;207,1909;0,01;0,27;2;1,46
11/07/2013;207,2102;0,01;0,27;2;1,47
12/07/2013;207,2295;0,01;0,28;2;1,48
13/07/2013;207,2488;0,01;0,28;2;1,49
14/07/2013;207,2682;0,01;0,28;2;1,5
15/07/2013;207,2875;0,01;0,28;2;1,51
16/07/2013;207,3029;0,01;0,28;2;1,52
17/07/2013;207,3182;0,01;0,28;2,01;1,53
18/07/2013;207,3336;0,01;0,27;2,01;1,53
19/07/2013;207,349;0,01;0,27;2,02;1,54
20/07/2013;207,3643;0,01;0,27;2,02;1,55
21/07/2013;207,3797;0,01;0,27;2,03;1,56
22/07/2013;207,3951;0,01;0,27;2,03;1,56
23/07/2013;207,4104;0,01;0,26;2,04;1,57
24/07/2013;207,4258;0,01;0,26;2,04;1,58
25/07/2013;207,4412;0,01;0,26;2,05;1,59
26/07/2013;207,4565;0,01;0,26;2,05;1,59
27/07/2013;207,4719;0,01;0,26;2,06;1,6
28/07/2013;207,4873;0,01;0,26;2,06;1,61
29/07/2013;207,5027;0,01;0,25;2,07;1,62
30/07/2013;207,5181;0,01;0,25;2,07;1,62
31/07/2013;207,5334;0,01;0,26;2,08;1,63
1/08/2013;207,5488;0,01;0,26;2,08;1,64
2/08/2013;207,5642;0,01;0,25;2,09;1,65
3/08/2013;207,5796;0,01;0,25;2,09;1,65
4/08/2013;207,595;0,01;0,25;2,1;1,66
5/08/2013;207,6103;0,01;0,25;2,1;1,67
6/08/2013;207,6257;0,01;0,25;2,11;1,68
7/08/2013;207,6411;0,01;0,25;2,11;1,68
8/08/2013;207,6565;0,01;0,24;2,11;1,69
9/08/2013;207,6719;0,01;0,24;2,12;1,7
10/08/2013;207,6873;0,01;0,24;2,12;1,71
11/08/2013;207,7027;0,01;0,24;2,13;1,71
12/08/2013;207,7181;0,01;0,24;2,13;1,72
13/08/2013;207,7335;0,01;0,23;2,14;1,73
14/08/2013;207,7489;0,01;0,23;2,14;1,74
15/08/2013;207,7643;0,01;0,23;2,15;1,74
16/08/2013;207,767;0;0,22;2,15;1,75
17/08/2013;207,7697;0;0,22;2,15;1,75
18/08/2013;207,7723;0;0,21;2,16;1,75
19/08/2013;207,775;0;0,21;2,16;1,75
20/08/2013;207,7777;0;0,2;2,16;1,75
21/08/2013;207,7804;0;0,19;2,16;1,75
22/08/2013;207,7831;0;0,19;2,16;1,75
23/08/2013;207,7857;0;0,18;2,17;1,76
24/08/2013;207,7884;0;0,17;2,17;1,76
25/08/2013;207,7911;0;0,17;2,17;1,76
26/08/2013;207,7938;0;0,16;2,17;1,76
27/08/2013;207,7965;0;0,16;2,17;1,76
28/08/2013;207,7991;0;0,15;2,18;1,76
29/08/2013;207,8018;0;0,14;2,18;1,76
30/08/2013;207,8045;0;0,14;2,18;1,76
31/08/2013;207,8072;0;0,13;2,18;1,77
1/09/2013;207,8099;0;0,13;2,18;1,77
2/09/2013;207,8126;0;0,12;2,19;1,77
3/09/2013;207,8152;0;0,11;2,19;1,77
4/09/2013;207,8179;0;0,11;2,19;1,77
5/09/2013;207,8206;0;0,1;2,19;1,77
6/09/2013;207,8233;0;0,1;2,19;1,77
7/09/2013;207,826;0;0,09;2,19;1,77
8/09/2013;207,8286;0;0,08;2,2;1,78
9/09/2013;207,8313;0;0,08;2,2;1,78
10/09/2013;207,834;0;0,07;2,2;1,78
11/09/2013;207,8367;0;0,06;2,2;1,78
12/09/2013;207,8394;0;0,06;2,2;1,78
13/09/2013;207,842;0;0,05;2,21;1,78
14/09/2013;207,8447;0;0,05;2,21;1,78
15/09/2013;207,8474;0;0,04;2,21;1,79
16/09/2013;207,8529;0;0,04;2,21;1,79
17/09/2013;207,8585;0;0,04;2,21;1,79
18/09/2013;207,864;0;0,04;2,21;1,79
19/09/2013;207,8696;0;0,05;2,22;1,8
20/09/2013;207,8751;0;0,05;2,22;1,8
21/09/2013;207,8806;0;0,05;2,22;1,8
22/09/2013;207,8862;0;0,05;2,22;1,8
23/09/2013;207,8917;0;0,05;2,22;1,81
24/09/2013;207,8973;0;0,05;2,22;1,81
25/09/2013;207,9028;0;0,05;2,22;1,81
26/09/2013;207,9084;0;0,06;2,23;1,82
27/09/2013;207,9139;0;0,06;2,23;1,82
28/09/2013;207,9194;0;0,06;2,23;1,82
29/09/2013;207,925;0;0,06;2,23;1,82
30/09/2013;207,9305;0;0,06;2,23;1,83
1/10/2013;207,9361;0;0,06;2,23;1,83
2/10/2013;207,9416;0;0,06;2,23;1,83
3/10/2013;207,9472;0;0,06;2,24;1,83
4/10/2013;207,9527;0;0,06;2,24;1,84
5/10/2013;207,9582;0;0,07;2,24;1,84
6/10/2013;207,9638;0;0,07;2,24;1,84
7/10/2013;207,9693;0;0,07;2,24;1,85
8/10/2013;207,9749;0;0,07;2,24;1,85
9/10/2013;207,9804;0;0,07;2,24;1,85
10/10/2013;207,986;0;0,07;2,24;1,85
11/10/2013;207,9915;0;0,07;2,25;1,86
12/10/2013;207,997;0;0,08;2,25;1,86
13/10/2013;208,0026;0;0,08;2,25;1,86
14/10/2013;208,0081;0;0,08;2,25;1,86
15/10/2013;208,0137;0;0,08;2,25;1,87
16/10/2013;208,0331;0,01;0,09;2,25;1,88
17/10/2013;208,0526;0,01;0,09;2,25;1,89
18/10/2013;208,072;0,01;0,1;2,25;1,9
19/10/2013;208,0914;0,01;0,11;2,25;1,9
20/10/2013;208,1109;0,01;0,11;2,25;1,91
21/10/2013;208,1303;0,01;0,12;2,25;1,92
22/10/2013;208,1498;0,01;0,13;2,25;1,93
23/10/2013;208,1692;0,01;0,13;2,25;1,94
24/10/2013;208,1887;0,01;0,14;2,25;1,95
25/10/2013;208,2081;0,01;0,15;2,25;1,96
26/10/2013;208,2276;0,01;0,15;2,25;1,97
27/10/2013;208,247;0,01;0,16;2,25;1,98
28/10/2013;208,2665;0,01;0,17;2,25;1,99
29/10/2013;208,2859;0,01;0,17;2,25;2
30/10/2013;208,3054;0,01;0,18;2,25;2,01
31/10/2013;208,3248;0,01;0,19;2,25;2,02
1/11/2013;208,3443;0,01;0,2;2,25;2,03
2/11/2013;208,3638;0,01;0,2;2,25;2,04
3/11/2013;208,3832;0,01;0,21;2,25;2,05
4/11/2013;208,4027;0,01;0,22;2,25;2,06
5/11/2013;208,4222;0,01;0,22;2,25;2,07
6/11/2013;208,4416;0,01;0,23;2,25;2,08
7/11/2013;208,4611;0,01;0,24;2,25;2,09
8/11/2013;208,4806;0,01;0,24;2,25;2,1
9/11/2013;208,5;0,01;0,25;2,25;2,1
10/11/2013;208,5195;0,01;0,26;2,25;2,11
11/11/2013;208,539;0,01;0,26;2,25;2,12
12/11/2013;208,5585;0,01;0,27;2,25;2,13
13/11/2013;208,578;0,01;0,28;2,25;2,14
14/11/2013;208,5975;0,01;0,28;2,25;2,15
15/11/2013;208,6169;0,01;0,29;2,25;2,16
16/11/2013;208,5988;-0,01;0,27;2,24;2,15
17/11/2013;208,5807;-0,01;0,25;2,22;2,14
18/11/2013;208,5626;-0,01;0,24;2,21;2,14
19/11/2013;208,5445;-0,01;0,22;2,19;2,13
20/11/2013;208,5264;-0,01;0,2;2,18;2,12
21/11/2013;208,5083;-0,01;0,18;2,17;2,11
22/11/2013;208,4902;-0,01;0,16;2,15;2,1
23/11/2013;208,4721;-0,01;0,15;2,14;2,09
24/11/2013;208,454;-0,01;0,13;2,12;2,08
25/11/2013;208,4359;-0,01;0,11;2,11;2,07
26/11/2013;208,4179;-0,01;0,09;2,09;2,06
27/11/2013;208,3998;-0,01;0,07;2,08;2,06
28/11/2013;208,3817;-0,01;0,06;2,07;2,05
29/11/2013;208,3636;-0,01;0,04;2,05;2,04
30/11/2013;208,3455;-0,01;0,02;2,04;2,03
1/12/2013;208,3274;-0,01;-0,01;2,02;2,02
2/12/2013;208,3094;-0,01;-0,03;2,01;2,01
3/12/2013;208,2913;-0,01;-0,04;1,99;2
4/12/2013;208,2732;-0,01;-0,06;1,98;1,99
5/12/2013;208,2551;-0,01;-0,08;1,97;1,98
6/12/2013;208,2371;-0,01;-0,1;1,95;1,98
7/12/2013;208,219;-0,01;-0,12;1,94;1,97
8/12/2013;208,2009;-0,01;-0,13;1,92;1,96
9/12/2013;208,1829;-0,01;-0,15;1,91;1,95
10/12/2013;208,1648;-0,01;-0,17;1,89;1,94
11/12/2013;208,1467;-0,01;-0,19;1,88;1,93
12/12/2013;208,1287;-0,01;-0,21;1,87;1,92
13/12/2013;208,1106;-0,01;-0,22;1,85;1,91
14/12/2013;208,0926;-0,01;-0,24;1,84;1,91
15/12/2013;208,0745;-0,01;-0,26;1,82;1,9
16/12/2013;208,0597;-0,01;-0,26;1,82;1,89
17/12/2013;208,0449;-0,01;-0,26;1,82;1,88
18/12/2013;208,0302;-0,01;-0,26;1,82;1,87
19/12/2013;208,0154;-0,01;-0,25;1,81;1,87
20/12/2013;208,0006;-0,01;-0,25;1,81;1,86
21/12/2013;207,9858;-0,01;-0,25;1,81;1,85
22/12/2013;207,971;-0,01;-0,25;1,8;1,85
23/12/2013;207,9563;-0,01;-0,25;1,8;1,84
24/12/2013;207,9415;-0,01;-0,25;1,8;1,83
25/12/2013;207,9267;-0,01;-0,24;1,8;1,82
26/12/2013;207,912;-0,01;-0,24;1,79;1,82
27/12/2013;207,8972;-0,01;-0,24;1,79;1,81
28/12/2013;207,8824;-0,01;-0,24;1,79;1,8
29/12/2013;207,8676;-0,01;-0,24;1,79;1,8
30/12/2013;207,8529;-0,01;-0,24;1,78;1,79
31/12/2013;207,8381;-0,01;-0,24;1,78;1,78
1/01/2014;207,8233;-0,01;-0,24;1,78;-0,01
2/01/2014;207,8086;-0,01;-0,24;1,78;-0,01
3/01/2014;207,7938;-0,01;-0,24;1,77;-0,02
4/01/2014;207,7791;-0,01;-0,24;1,77;-0,03
5/01/2014;207,7643;-0,01;-0,24;1,77;-0,04
6/01/2014;207,7495;-0,01;-0,23;1,77;-0,04
7/01/2014;207,7348;-0,01;-0,23;1,76;-0,05
8/01/2014;207,72;-0,01;-0,23;1,76;-0,06
9/01/2014;207,7053;-0,01;-0,23;1,76;-0,06
10/01/2014;207,6905;-0,01;-0,23;1,75;-0,07
11/01/2014;207,6757;-0,01;-0,23;1,75;-0,08
12/01/2014;207,661;-0,01;-0,22;1,75;-0,09
13/01/2014;207,6462;-0,01;-0,22;1,75;-0,09
14/01/2014;207,6315;-0,01;-0,22;1,74;-0,1
15/01/2014;207,6167;-0,01;-0,22;1,74;-0,11
16/01/2014;207,6341;0,01;-0,2;1,75;-0,1
17/01/2014;207,6515;0,01;-0,19;1,75;-0,09
18/01/2014;207,6689;0,01;-0,17;1,76;-0,08
19/01/2014;207,6863;0,01;-0,16;1,76;-0,07
20/01/2014;207,7037;0,01;-0,14;1,77;-0,06
21/01/2014;207,7211;0,01;-0,13;1,77;-0,06
22/01/2014;207,7385;0,01;-0,11;1,78;-0,05
23/01/2014;207,7559;0,01;-0,1;1,79;-0,04
24/01/2014;207,7733;0,01;-0,08;1,79;-0,03
25/01/2014;207,7907;0,01;-0,07;1,8;-0,02
26/01/2014;207,8081;0,01;-0,05;1,8;-0,01
27/01/2014;207,8255;0,01;-0,03;1,81;-0,01
28/01/2014;207,8429;0,01;-0,02;1,81;0
29/01/2014;207,8603;0,01;0;1,82;0,01
30/01/2014;207,8777;0,01;0,01;1,82;0,02
31/01/2014;207,8951;0,01;0,03;1,83;0,03
1/02/2014;207,9125;0,01;0,04;1,84;0,04
2/02/2014;207,93;0,01;0,06;1,84;0,04
3/02/2014;207,9474;0,01;0,07;1,85;0,05
4/02/2014;207,9648;0,01;0,09;1,85;0,06
5/02/2014;207,9822;0,01;0,1;1,86;0,07
6/02/2014;207,9996;0,01;0,12;1,86;0,08
7/02/2014;208,0171;0,01;0,14;1,87;0,09
8/02/2014;208,0345;0,01;0,15;1,88;0,09
9/02/2014;208,0519;0,01;0,17;1,88;0,1
10/02/2014;208,0693;0,01;0,18;1,89;0,11
11/02/2014;208,0868;0,01;0,2;1,89;0,12
12/02/2014;208,1042;0,01;0,21;1,9;0,13
13/02/2014;208,1216;0,01;0,23;1,9;0,14
14/02/2014;208,1391;0,01;0,24;1,91;0,14
15/02/2014;208,1565;0,01;0,26;1,91;0,15
16/02/2014;208,1928;0,02;0,27;1,92;0,17
17/02/2014;208,2292;0,02;0,28;1,93;0,19
18/02/2014;208,2655;0,02;0,29;1,93;0,21
19/02/2014;208,3019;0,02;0,3;1,94;0,22
20/02/2014;208,3383;0,02;0,31;1,95;0,24
21/02/2014;208,3746;0,02;0,31;1,96;0,26
22/02/2014;208,411;0,02;0,32;1,96;0,28
23/02/2014;208,4474;0,02;0,33;1,97;0,29
24/02/2014;208,4838;0,02;0,34;1,98;0,31
25/02/2014;208,5202;0,02;0,35;1,98;0,33
26/02/2014;208,5566;0,02;0,36;1,99;0,35
27/02/2014;208,593;0,02;0,37;2;0,36
28/02/2014;208,6294;0,02;0,38;2;0,38
1/03/2014;208,6659;0,02;0,36;2,01;0,4
2/03/2014;208,7023;0,02;0,37;2,02;0,42
3/03/2014;208,7387;0,02;0,38;2,02;0,43
4/03/2014;208,7752;0,02;0,39;2,03;0,45
5/03/2014;208,8116;0,02;0,4;2,04;0,47
6/03/2014;208,8481;0,02;0,41;2,05;0,49
7/03/2014;208,8845;0,02;0,42;2,05;0,5
8/03/2014;208,921;0,02;0,43;2,06;0,52
9/03/2014;208,9575;0,02;0,44;2,07;0,54
10/03/2014;208,994;0,02;0,44;2,07;0,56
11/03/2014;209,0305;0,02;0,45;2,08;0,57
12/03/2014;209,0669;0,02;0,46;2,09;0,59
13/03/2014;209,1034;0,02;0,47;2,09;0,61
14/03/2014;209,14;0,02;0,48;2,1;0,63
15/03/2014;209,1765;0,02;0,49;2,11;0,64
16/03/2014;209,2189;0,02;0,49;2,11;0,66
17/03/2014;209,2613;0,02;0,5;2,12;0,68
18/03/2014;209,3037;0,02;0,5;2,13;0,71
19/03/2014;209,3461;0,02;0,5;2,13;0,73
20/03/2014;209,3885;0,02;0,5;2,14;0,75
21/03/2014;209,4309;0,02;0,51;2,14;0,77
22/03/2014;209,4733;0,02;0,51;2,15;0,79
23/03/2014;209,5158;0,02;0,51;2,16;0,81
24/03/2014;209,5582;0,02;0,52;2,16;0,83
25/03/2014;209,6007;0,02;0,52;2,17;0,85
26/03/2014;209,6432;0,02;0,52;2,18;0,87
27/03/2014;209,6856;0,02;0,52;2,18;0,89
28/03/2014;209,7281;0,02;0,53;2,19;0,91
29/03/2014;209,7706;0,02;0,55;2,19;0,93
30/03/2014;209,8131;0,02;0,57;2,2;0,95
31/03/2014;209,8556;0,02;0,59;2,21;0,97
1/04/2014;209,8981;0,02;0,59;2,21;0,99
2/04/2014;209,9407;0,02;0,59;2,22;1,01
3/04/2014;209,9832;0,02;0,6;2,23;1,03
4/04/2014;210,0258;0,02;0,6;2,23;1,05
5/04/2014;210,0683;0,02;0,6;2,24;1,07
6/04/2014;210,1109;0,02;0,6;2,24;1,09
7/04/2014;210,1534;0,02;0,61;2,25;1,11
8/04/2014;210,196;0,02;0,61;2,26;1,13
9/04/2014;210,2386;0,02;0,61;2,26;1,15
10/04/2014;210,2812;0,02;0,62;2,27;1,18
11/04/2014;210,3238;0,02;0,62;2,28;1,2
12/04/2014;210,3664;0,02;0,62;2,28;1,22
13/04/2014;210,409;0,02;0,62;2,29;1,24
14/04/2014;210,4517;0,02;0,63;2,29;1,26
15/04/2014;210,4943;0,02;0,63;2,3;1,28
16/04/2014;210,5216;0,01;0,62;2,31;1,29
17/04/2014;210,5489;0,01;0,62;2,31;1,3
18/04/2014;210,5762;0,01;0,61;2,32;1,32
19/04/2014;210,6036;0,01;0,6;2,32;1,33
20/04/2014;210,6309;0,01;0,59;2,33;1,34
21/04/2014;210,6582;0,01;0,59;2,34;1,36
22/04/2014;210,6856;0,01;0,58;2,34;1,37
23/04/2014;210,7129;0,01;0,57;2,35;1,38
24/04/2014;210,7402;0,01;0,56;2,36;1,4
25/04/2014;210,7676;0,01;0,56;2,36;1,41
26/04/2014;210,7949;0,01;0,55;2,37;1,42
